Golubtemplate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72
AF000562_at,10.03617361,9.103287808,10.33427329,9.962896005,10.027906,10.76652891,8.252665432,8.957102042,9.199672345,9.703903573,7.714245518,8.515699838,9.727920455,9.469641817,9.943979914,9.642051693,9.022367813,9.893301531,6.977279923,9.499845887,10.05392588,10.68211676,10.57553925,10.39016896,9.636624621,9.400879436,10.56414949,9.283088353,10.56700537,9.682994584,8.129283017,10.21431912,10.2737956,10.01820018,9.968666793,10.169925,9.896332404,9.982993575,9.789533645,9.815383296,9.845490051,10.73640193,9.930737338,9.917372079,9.977279923,9.656424863,9.236014192,9.663558104,9.483815777,10.32192809,10.99859043,9.674192268,9.663558104,11.25620869,9.5980525,9.988684687,9.773139207,8.751544059,10.35974956,9.73470962,10.01402047,10.5372184,9.116343961,10.97727992,10.70043972,10.46760555,10.47978026,10.00562455,10.44811631,9.991521846,10.43775207,9.930737338
AF002020_at,7.129283017,8.243173983,7.21916852,8.30833903,8.005624549,8.247927513,7.383704292,7.936637939,7.276124405,7.787902559,7,7.409390936,7.022367813,7.741466986,7.515699838,7.741466986,6.64385619,7.672425342,7.882643049,6.64385619,6.64385619,8.129283017,6.64385619,7.076815597,8.243173983,7.971543554,8.312882955,7.375039431,7.636624621,6.64385619,6.672425342,7.658211483,7.21916852,6.64385619,6.64385619,6.87036472,7.451211112,7.876516947,7.22881869,7.14974712,7.787902559,7.761551232,7.139551352,7.417852515,6.64385619,7.044394119,7.686500527,7.74819285,7.960001932,8.426264755,8.77807713,7.21916852,8.103287808,7.62935662,8.108524457,7.108524457,7.554588852,7.965784285,7.599912842,7.636624621,8.451211112,7.339850003,6.64385619,7.189824559,8.475733431,7.965784285,6.741466986,6.64385619,6.727920455,6.64385619,6.64385619,7.312882955
AF002224_at,9.618385502,8.839203788,7.539158811,8.74819285,8.442943496,9.428360173,8.033423002,7.622051819,8.366322214,9.897845456,7.977279923,8.77807713,7.965784285,8.558420713,8.73809226,7.741466986,8.344295908,8.285402219,8.294620749,8.523561956,8.426264755,7.6794801,9.269126679,9.47370575,8.266786541,8.13442632,6.754887502,6.741466986,8.985841937,9.355351096,7.06608919,8.459431619,9.172427509,8.991521846,7.491853096,8.539158811,8.939579214,9.044394119,7.339850003,8.8008999,9.041659152,9.802516365,8.906890596,8.717676423,8.016808288,8.383704292,6.794415866,6.64385619,8.991521846,7.721099189,9.743151394,8.611024797,6.64385619,6.781359714,8.665335917,8.791162889,9.303780748,9.082149041,7.169925001,7.14974712,9.344295908,9.383704292,8.511752654,9.159871337,7.499845887,8.539158811,9.317412614,7.851749041,7.754887502,9.184875343,8.764871591,9.485829309
AF002700_at,7.807354922,8.607330314,8.791162889,8.361943774,8.154818109,9.483815777,6.64385619,8.900866808,8.842350343,8.614709844,7.54689446,8.164906927,8.647458426,8.596189756,9.505811554,7.199672345,7.515699838,8.438791853,8.640244936,7.607330314,7.330916878,9.01402047,9.25502857,9.152284842,8.447083226,8.238404739,8.603626345,8.897845456,9.121533517,8.396604781,7.936637939,9.836050355,9.060695932,7.864186145,8.54303182,8.906890596,9.741466986,8.982993575,7.73470962,8.693486957,9.592457037,9.707359132,8.810571635,7,7.247927513,8.503825738,7.651051691,8.113742166,7.129283017,7.076815597,9.97441459,8.285402219,8.13442632,8.703903573,7.577428828,8.438791853,8.829722735,8.499845887,8.483815777,8.447083226,9.927777962,9.030667136,8.731319031,9.105908509,8.596189756,8.554588852,9.483815777,8.038918989,9.415741768,9.113742166,9.686500527,10.06204614
AF005775_at,9.299208018,10.77971936,8.169925001,8.479780264,8.344295908,9.544964433,8.011227255,9.211888295,7.033423002,8.658211483,8.14974712,7.366322214,9.370687407,9.438791853,8.54689446,8.665335917,9.50779464,8.826548487,8.693486957,8.700439718,8.45532722,9.890264277,10.39339046,9.794415866,9.537218401,8.84862294,7.948367232,8.413627929,9.688250309,9.157346935,8.845490051,9.396604781,9.972979786,10.25029842,8.816983623,9.337621902,9.717676423,9.052568051,9.005624549,8.927777962,8.654636029,9.390168956,8.942514505,8.721099189,8.45532722,8.459431619,8.839203788,8.994353437,8.727920455,9.036173613,9.147204925,10.27844946,8.209453366,9.306061689,10.01680829,8.842350343,8.873444113,9.442943496,8.357552005,8.6794801,9.627533884,9.552669098,9.224001674,10.28655776,10.17617315,8.829722735,8.977279923,9.592457037,9.611024797,10.28886607,9.317412614,9.539158811
AF006041_at,10.99717948,10.4767462,7.721099189,10.49685378,10.23002044,6.64385619,9.659995892,8.971543554,9.873444113,9.092757141,10.16364968,9.187352073,8.573647187,9.335390355,6.64385619,9.946906274,8.103287808,9.214319121,9.73470962,10.00702727,6.64385619,9.717676423,9.37721053,8.930737338,9.513727596,9.139551352,10.12670447,9.995767151,9.876516947,9.233619677,8.951284715,6.64385619,10.86495992,8.787902559,9.885696373,7.475733431,10.97369737,9.008428622,8.900866808,9.11113567,10.06743436,11.05392588,9.537218401,9.296916207,9.422064766,7.499845887,10.47167521,9.584962501,8.64385619,9.83447105,9.781359714,9.709083813,9.836050355,10.50084188,8.73809226,9.139551352,6.64385619,10.52552081,6.64385619,9.603626345,8.611024797,8.997179481,9.753216749,10.169925,9.419960178,9,9.533329732,8.977279923,9.231221181,10.49285462,9.469641817,10.30263892
AF006084_at,9.84862294,9.652844973,8.442943496,8.977279923,10.28655776,10.00702727,9.674192268,8.816983623,9.54689446,9.609178738,9.6794801,8.491853096,9.527477006,9.885696373,10.43775207,10.74651432,9.22881869,8.832890014,8.991521846,9.911391988,11.59058705,10.2644426,9.73470962,9.792790294,10.00422047,9.501837185,10.42836017,9.881113961,10.1382718,9.951284715,8.988684687,11.54109662,10.80896417,11.00772811,10.21674586,9.758223215,10.45943162,9.888743249,10.14082977,9.941047606,10.32979634,9.144658243,9.667111542,9.579315938,8.845490051,10.09803208,10.00702727,9.896332404,10.05934446,9.525520809,9.044394119,9.426264755,8.791162889,10.08878824,8.011227255,6.977279923,8.751544059,10.34651373,9.105908509,9.62935662,9.361943774,10.34318572,9.792790294,11.23959853,10.1959873,7.285402219,10.06339508,8.625708843,11.65239686,10.712527,9.876516947,10.22641219
AF006087_at,8.754887502,8.577428828,9.73809226,9.142107057,8.921840937,9.975847968,8.581200582,8.159871337,9.56414949,9.283088353,8.731319031,8.599912842,9.118941073,9.221587121,10.48381578,8.569855608,10.00281502,9.396604781,8.675957033,9.238404739,8.366322214,8.903881846,9.471675214,8.804131021,8.400879436,8.665335917,9.688250309,9.271463028,9.661778098,8.113742166,7.459431619,9.799281622,9.667111542,9.837627933,8.531381461,10.51766939,10.38154295,9.108524457,9.47370575,7.826548487,9.049848549,9.041659152,10.72536626,9.326429487,8.632995197,8.317412614,9.129283017,9.147204925,9.055282436,8.971543554,9.724513853,8.813781191,8.344295908,10.31854281,7.599912842,8.717676423,8.906890596,9.727920455,7.392317423,8.503825738,8.95419631,8.791162889,8.622051819,9.027905997,8.82336724,6.64385619,7.658211483,8.45532722,10.09803208,8.909893084,9.025139562,9.548821908
AF007111_at,8.696967526,6.64385619,8.22881869,7.022367813,6.918863237,8.515699838,6.942514505,9.139551352,6.807354922,7.209453366,8.144658243,7.636624621,7.794415866,7.87036472,7.54689446,7.95419631,8.049848549,7.807354922,8.339850003,8.388017285,7.087462841,8.430452552,6.64385619,8.011227255,7.693486957,6.754887502,7.912889336,6.64385619,7.434628228,6.64385619,6.64385619,7.607330314,8.400879436,7.599912842,8.366322214,6.64385619,8.741466986,8.810571635,6.930737338,7.936637939,7.169925001,7.475733431,7.400879436,6.64385619,7.50779464,6.64385619,8.092757141,7.366322214,7.303780748,7.845490051,7.46760555,7.707359132,7.876516947,8.927777962,6.686500527,8.550746785,8.326429487,8.224001674,6.882643049,6.64385619,6.64385619,6.768184325,8.832890014,7.584962501,6.64385619,6.658211483,6.64385619,6.64385619,6.64385619,7.14974712,7.330916878,7.523561956
AF007875_at,7.741466986,7.330916878,7.599912842,8.199672345,9.87958325,8.28077077,8.430452552,8.451211112,7.741466986,8.511752654,6.64385619,7.098032083,8.503825738,8.471675214,9.592457037,8.804131021,8,7.383704292,7.700439718,8.471675214,7.46760555,8.77148947,8.113742166,8.266786541,7.348728154,7.199672345,6.942514505,7.832890014,8.076815597,7.366322214,8.118941073,8.252665432,8.049848549,7.636624621,8.022367813,8.499845887,8.64385619,8.495855027,8.603626345,7.285402219,8.144658243,7.665335917,8.276124405,8.049848549,8.271463028,7.651051691,9.087462841,8.139551352,8.84862294,8.54303182,8.011227255,8.071462363,8.044394119,10.17617315,9.603626345,7.54689446,7.276124405,9.22881869,7.285402219,6.988684687,8.189824559,7.707359132,6.754887502,8.033423002,8.22881869,8.06608919,8.124121312,8.276124405,8.784634846,8.103287808,7.285402219,7.839203788
AF008937_at,8.654636029,7.531381461,8.071462363,8.257387843,7.807354922,8.50779464,7.434628228,8.816983623,8.857980995,9.481799432,8.714245518,7.599912842,8.842350343,7.348728154,9.047123912,8.77478706,8.17990909,7.672425342,8.918863237,8.710806434,6.64385619,7.807354922,8.379378367,9.118941073,8.813781191,8.266786541,8.103287808,8.082149041,7.882643049,6.965784285,6.64385619,8.169925001,9.082149041,7.794415866,8.405141463,8.82336724,8.214319121,8.654636029,8.781359714,8.479780264,8.30833903,9.14974712,8.209453366,7.982993575,8.06608919,7.554588852,8.169925001,8.417852515,8.515699838,8.108524457,9.955649908,7.483815777,7.614709844,9.079484784,6.64385619,7.8008999,8.169925001,8.915879379,8.820178962,7.098032083,8.550746785,9.071462363,8.503825738,9.002815016,8.285402219,8.599912842,8.829722735,7.820178962,9.139551352,8.836050355,9.505811554,9.221587121
AF009368_at,10.42311591,10.14593215,8.717676423,9.368506462,9.651051691,10.80815977,9.231221181,9.52160044,9.428360173,8.897845456,9.753216749,9.915879379,8.475733431,9.252665432,8.903881846,8.62935662,9.339850003,9.483815777,10.02513956,9.525520809,9.509775004,9.162391329,8.781359714,10.50680344,10.15608308,9.54689446,10.03204573,9.556506055,10.1176431,10.11113567,9.108524457,10.39339046,10.49385545,9.975847968,10.01122726,9.310612782,10.19844504,10.07547915,9.361943774,10.41468524,10.47573343,10.56985561,10.55650605,8.810571635,9.533329732,9.583082768,9.495855027,10.12670447,9.306061689,10.14974712,9.550746785,9.383704292,9.475733431,10.34318572,9.652844973,9.824958741,10.2632692,10.21916852,9.853309555,9.276124405,10.44604941,10.60825482,9.787902559,9.236014192,9.567956075,10.15860969,10.18115226,8.894817763,9.337621902,10.0768156,9.631177056,9.54303182
AF010193_at,9.292321633,7.426264755,9.20701432,7.022367813,7.77478706,8.87036472,7.087462841,8.159871337,8.366322214,8.108524457,7.77478706,8.194756854,8.758223215,8.515699838,8.511752654,8.618385502,8.882643049,6.807354922,8.710806434,6.64385619,6.754887502,9.118941073,8.016808288,7.339850003,7.672425342,6.64385619,7.965784285,7.442943496,7.894817763,8,6.64385619,8.413627929,8.758223215,7.209453366,6.64385619,9.098032083,6.64385619,6.64385619,7.312882955,6.658211483,6.894817763,9.202123824,7.936637939,8.816983623,6.64385619,8.918863237,8.839203788,7.303780748,7,7.813781191,9.116343961,8.169925001,6.64385619,10.77889848,8.503825738,9.224001674,7.693486957,7.257387843,9.060695932,7.21916852,9.409390936,6.64385619,7.721099189,8.77807713,7.400879436,7.95419631,8.861086906,7.022367813,8.668884984,7.599912842,7.826548487,7.807354922
AF015910_at,11.31004468,9.076815597,10.83683936,9.845490051,10.03066714,11.41943355,7.781359714,9.324180547,8.977279923,8.326429487,8.087462841,9.525520809,10.02513956,10.09539702,10.25148241,9.960001932,8.417852515,10.11634396,9.45532722,6.894817763,7.50779464,9.271463028,7.960001932,8.330916878,10.29691621,10.44604941,11.00702727,9.396604781,10.87728413,9.430452552,10.07012094,9.357552005,10.56985561,7.312882955,10.25148241,10.04302728,10.82972274,10.06877828,9.682994584,8.622051819,10.17242751,10.78381676,10.17617315,9.816983623,9.709083813,7.475733431,10.07280253,7.417852515,8.303780748,10.36303963,10.99506047,10.15481811,10.04028972,10.78708632,9.299208018,10.24317398,8.13442632,10.60640521,8.845490051,10.22400167,9.719388821,9.836050355,7.906890596,10.76071995,9.917372079,9.379378367,9.136991112,9.074141463,10.91737208,8.299208018,9.533329732,10.89784546
AF015913_at,9.419960178,8.577428828,9.144658243,9.052568051,10.48381578,9.850186838,9.881113961,8.370687407,9.405141463,9.50779464,9.893301531,8.577428828,8.991521846,8.562242424,10.71681946,11.04644195,7.826548487,9.831307244,8.87036472,8.299208018,7.339850003,9.027905997,7.971543554,8.836050355,9.670656249,9.060695932,8.592457037,8.038918989,8.463524373,8.071462363,8.977279923,9.440869168,8.686500527,7.599912842,8.894817763,9.25502857,9.731319031,9.4325419,10.34872815,8.434628228,9.350939182,9.103287808,9.689997971,8.882643049,8.77807713,7.900866808,10.60547952,9.461479447,9.87958325,9.129283017,10.41574177,8.527477006,9.189824559,11.2644426,6.64385619,7.686500527,9.068778278,10.23481743,8.396604781,8.588714636,9.06608919,8.727920455,8.22881869,8.686500527,8.076815597,7.982993575,8.731319031,8.434628228,8.459431619,8.888743249,8.945443836,8.6794801
AJ000480_at,10.63026713,9.103287808,8.87036472,8.599912842,9.592457037,10.66088727,8.948367232,9.019590728,8.588714636,10.50183718,8.573647187,9.100662339,9.531381461,9.485829309,9.079484784,9.438791853,9.388017285,9.330916878,9.481799432,8.562242424,9.252665432,11.50183718,10.45224124,10.4314976,8.965784285,8.357552005,9.776433032,8.426264755,10.85018684,9.917372079,8.159871337,10.48884435,10.34207467,9.415741768,9.805743872,9.548821908,10.03479896,9.988684687,9.30833903,9.554588852,9.845490051,7.988684687,9.86727874,9.06608919,9.245552706,8.832890014,9.269126679,9.209453366,9.285402219,9.247927513,9.853309555,9.702172685,8.885696373,9.645658432,8.442943496,9.209453366,8.900866808,9.882643049,9.413627929,9.25502857,10.4419067,9.851749041,9.033423002,11.10983065,10.57459353,9.941047606,11.23840474,9.154818109,10.83526092,9.965784285,10.50779464,11.50779464
AJ001421_at,8.997179481,9.46760555,9.670656249,9.808964175,10.52356196,9.008428622,10.22158712,10.3140167,9.93516505,9.905387005,9.22881869,8.816983623,8.661778098,7.62935662,10.89481776,10.65105169,8.290018847,9.794415866,8.703903573,9.052568051,10.35424938,10.39446269,9.50779464,10.21916852,10.74315139,9.927777962,9.044394119,9.139551352,9.159871337,8.54689446,9.887220615,10.63662462,10.52552081,9.632995197,9.424166289,9.695228291,9.836050355,9.939579214,10.3376219,9.537218401,9.409390936,9.041659152,10.40087944,9.398743692,8.581200582,9.266786541,10.06474276,9.971543554,10.11113567,9.095397023,10.80574387,9.164906927,9.366322214,10.83605036,8.622051819,9.960001932,8.836050355,10.41574177,8.924812504,7.139551352,8.417852515,9.199672345,9.259743264,10.70130646,10.18487534,9.057991723,10.01959073,9.390168956,10.83051521,9.330916878,9.299208018,9.62935662
D00017_at,6.64385619,11.13249973,9.204571144,10.45018025,10.05663772,11.20701432,11.49335512,6.64385619,6.64385619,9.768184325,8.554588852,8.758223215,6.64385619,9.675957033,12.40221267,11.37123213,10.76487159,11.05120894,6.64385619,9.442943496,12.9674064,12.14210706,11.07012094,11.11048331,12.23272071,8.535275377,11.53478921,8.124121312,11.40354468,11.24970606,8.592457037,12.65306898,10.56033283,12.57719277,6.64385619,11.01680829,10.69522829,11.1091777,12.51323411,10.215533,11.14402087,9.987264012,12.86283105,10.53430288,11.30320995,10.40087944,10.94690627,9.487840034,10.75405237,11.07748336,10.73724734,8.224001674,6.64385619,9.479780264,10.83999107,9.292321633,9.375039431,10.04575966,8.64385619,10.05392588,11.37937837,6.64385619,8.894817763,12.94452906,11.68387187,9.216745858,7.531381461,9.796039609,13.09539702,11.80170836,10.49285462,11.67065625
D00596_at,9.99859043,9.20701432,11.5372184,10.67242534,11.71381608,10.6329952,11.26912668,10.59525748,11.92962828,10.06474276,11.02928723,8.971543554,7.257387843,9.968666793,10.70822173,9.469641817,7.693486957,10.88569637,10.55170826,11.08878824,7.614709844,8.271463028,10.17492568,8.781359714,11.06877828,9.862637358,7.77478706,9.321928095,8.471675214,9.038918989,11.2632692,8.861086906,8.30833903,7.948367232,10.81378119,11.36029843,11.94141447,10.48984796,11.25207404,10.99859043,9.535275377,8.113742166,12.61746747,11.11374217,11.83683936,10.01262454,12.08978149,10.33315535,11.03754695,9.047123912,11.10066234,10.74903138,10.19352536,10.39874369,9.611024797,8.787902559,10.56795608,11.10328781,9.952741247,9.296916207,9.705632387,8.839203788,9.87958325,10.77561028,10.57837269,9.620219826,11.60130653,10.12153352,10.09143539,10.70130646,7.451211112,8.257387843
D00632_at,8.396604781,8.857980995,8.54303182,8.361943774,8.361943774,8.379378367,6.930737338,6.64385619,7.607330314,7.614709844,7.622051819,7,7.451211112,7.845490051,7.693486957,7.876516947,6.64385619,7.900866808,7.055282436,8.491853096,7.839203788,9.189824559,8.214319121,8.257387843,8.312882955,8.312882955,6.977279923,8.087462841,6.965784285,7.50779464,7.434628228,8.836050355,8.945443836,6.64385619,7.599912842,8.164906927,9.440869168,9.087462841,6.700439718,8.366322214,9.199672345,9.691743519,7.46760555,8.144658243,8.154818109,6.64385619,6.64385619,7.988684687,6.87036472,7.238404739,7.95419631,7.426264755,8.194756854,7.098032083,7.348728154,9.030667136,7.6794801,8.027905997,6.714245518,7.569855608,6.64385619,7.475733431,8.17990909,7.994353437,9.442943496,9.403012024,8.011227255,7.348728154,8.994353437,8.6794801,8.851749041,9.804131021
D00726_at,8.357552005,7.839203788,11.57364719,10.19475685,8.73470962,9.01402047,7.491853096,9.936637939,7.741466986,7.607330314,7.960001932,8.055282436,7.614709844,8.098032083,7.499845887,8.535275377,7.199672345,8.426264755,7.948367232,6.857980995,7.426264755,9.440869168,9.011227255,8.558420713,8.864186145,7.839203788,9.247927513,8.17990909,8.344295908,7.139551352,9.729620744,8.044394119,8.108524457,8.092757141,8.098032083,8.754887502,9.321928095,8.144658243,7.651051691,7.700439718,8.797661526,9.647458426,8.816983623,8.400879436,8.124121312,6.64385619,8.005624549,8.209453366,6.64385619,8.262094845,8.491853096,8.447083226,9.144658243,10.40620501,8.581200582,8.184875343,8.487840034,7.577428828,8.426264755,6.64385619,8.77478706,8.124121312,9.449148645,8.672425342,11.49335512,11.09341756,9.539158811,10.18611424,9.447083226,8.483815777,8.614709844,10.32642949
D00760_at,8.832890014,8.804131021,9.821773982,9.299208018,10.53818893,9.312882955,9.157346935,8.194756854,9.550746785,8.864186145,9.025139562,7.700439718,8.388017285,8.640244936,10.04302728,9.83447105,8.668884984,8.647458426,8.209453366,8.693486957,8.945443836,8.951284715,9.221587121,8.339850003,8.700439718,7.569855608,8.103287808,8.022367813,7.357552005,8.303780748,8.696967526,8.422064766,6.64385619,8.74819285,9.54303182,9.211888295,10.79603961,9.612868497,10.16364968,9.076815597,9.605479518,8.636624621,10.63934071,9.177419538,10.21310422,9.01402047,9.252665432,9.588714636,10.04439412,9.052568051,8.438791853,9.571752644,8.997179481,11.07614753,10.2227949,9.049848549,8.873444113,9.71596199,8.731319031,8.103287808,8.761551232,8.14974712,9.13442632,8.214319121,9.651051691,9.348728154,9.52160044,9.453270634,9.335390355,9.675957033,7.73470962,8.77807713
